text,label
sumpah yang nakutin dari corona varian omnicron ini adalah gejala yang persis kayak flu. aku udah 6 harian kayak gini dan tadi pcr. puji tuhan hasilnya negatif 🥲🥲 semoga kalian semua dikasih kesehatan yang baik yaa <3,Negatif
"Tanggalnya bagus ya, alhamdulillah negatif corona positif galau 🙏",Negatif
"Negatif Corona, positif depresi karna pengeluaran",Negatif
"Quarantine day3 
Gue sbnrnya ga kena corona cmn atasan gue kena omicron trs Kemaren tes covid eh semua positif kecuali gue negatif bersyukur bgt, tapi yaa jadi libur panjang bgt ini mah😭 haduh 12 hari ga kerja rugi 59.184yen sekitar 7jtan aaa duit gue😭 https://t.co/CzPBBZVUZ4",Negatif
negatif corona positif asam lambung,Negatif
"Alhamdulillah negatif covid, cm positif menangis dompetnya.",Negatif
Negatif covid positif tepar🙃 https://t.co/g27HmBcO07,Negatif
"Hadiah negatif COVID, langsung di kiss/gigit Ciku https://t.co/Iccm6gYL4b",Negatif
"Gua masih negatif covid tapi rasanya bosen banget di rumah, pengen jalan-jalan ke mall aja. Gimana kalau harus isoman beneran ini yah. Kyny bosen banget di rumah terus.",Negatif
"Sakit tenggorokan ,batuk dan sedikit demam cuma hasil test negatif covid.",Negatif
"Yey ‼️ Hari ini aku dinyatakan negatif dari Covid-19, setelah 1 minggu lebih positif.",Negatif
"Suhu gw 38,2°C koo serem ya (tapi negatif covid)",Negatif
"Akhirnya jadi manusia negatif kembali, udah yak kenalannya bang covid, jangan lagi lagi dah",Negatif
"Negatif covid, thank God.",Negatif
And AKHIRNYA NEGATIF DRI COVID-- (meskipun hrs isoman 3 hri tpi gpp lah ya) :'),Negatif
"Alhamdulillah 😊 aku juga udah negatif din, seminggu lalu aku positif covid krn gejala demam, batuk pilek 🥺",Negatif
Akuu tapi tetep negatif #kesayanganTuhan ga kena covid 😃👍 https://t.co/ATN2QvNVRr,Negatif
HEHEHE udh negatif covid :DD https://t.co/bY05e2vj53,Negatif
"Minggu² ini rasa ny berat bgt.
Senin kemarin saya dan suami hbs swab antigen, dan hasil nya suami saya positif covid, tetapi saya negatif.",Negatif
"Positif covid, negatif bertemu dengannya",Negatif
"akhirnyaaaaa lulus Covid!!!!
PCR negatif.

alumni deh~
😘😂",Negatif
"Gue kemarin antigen negatif, hari ini nyokap antigen hasilnya positif. Hadeeeeh covid bangsat gue harus tes ulang lagi nih.",Negatif
senang betul akhirnya aku negatif covid masszeeehhh,Negatif
"Udah tes antigen, hasilnya negatif. kayanya gw sakit tenggorokan bukan karena covid tapi karena nyemilin bubuk whey protein 🤔",Negatif
Finally sekeluarga negatif. Tengkyu covid dah singgah di diriku. Besok-besok jangan lagi yaaa,Negatif
"good bye covid, aku dah negatif 🥳",Negatif
alhamdulillah dah negatif😭 resmi menjadi magister cvd,Negatif
"ALHAMDULILLAH YA ALLAH LULUS S3 COVID HAHAHAHAHA SEMOGA NGGAK KENA LAGI YA, AAMIIN! GAENAK BANGET HEH KENA KOPIT😭😭 https://t.co/6grA5ygb8N",Negatif
Badan nggak enak dan flu berat tapi berkali-kali PCR test negatif tuh jadi sekadar mengingatkan bahwa masih ada penyakit lain di dunia ini selain Covid. 🙏,Negatif
Gw minggu lalu jg udah berasa ga enak badan bgt tapi untungnya tiap antigen selalu negatif 😭🙏🏼,Negatif
"Gw kena fitnah dirumah gara-gara batuk krn alergi udang, trus dikirain kena omicron. Pas udah tes pcr, ternyata negatif. Ini covid ga cuman nyusahin yg kena doang, yg ada masalah alergi jadi korban fitnah. Omicron bgst",Negatif
"Hasil swab gw udah negatif, akhirnya bisa balik pkl lgi 😣",Negatif
karena sy dah negatif covid 😎,Negatif
isoman berakhir alias sy sdh negatif👍🏻,Negatif
"Sy suda negatif, temen sekelas sy baru tau sy positif😮‍💨",Negatif
hasil test pcr sy negatif👍👍😃😃😃,Negatif
Merayakan negatif covid dengan dandan jam segini banget. Happy pokoknya aku cantik!!!! Titik!!!!!! https://t.co/pzPahzAARS,Negatif
"yoon aku bahagia banget sekarang😭akhirnya aku negatif covid. minggu kemarin ku sakit, terus positif covid sekarang udh negatif, aku swab tes mlm ini dan hari senin udh harus berangkat sekolah, ngejar nilai tugas, harus ulangan susulan tapi gpp sekarang aku udh sehat https://t.co/vzJs38AYCx",Negatif
hari ini not baad sihh. good thingsnyaa tadi aku swab hasilnya negatif HIHIHI,Negatif
"alhamdulillah gengs, aku negatif😭❤️",Negatif
NEGATIF HAHAHAYYYYY AKU BISA KERJA LAGI https://t.co/2R9eoQirYc,Negatif
Ku kira covid ternyata dbd😊,Negatif
"Ku kira tipus ku kambuh, ternyata Covid.",Positif
gua mau nonton ku kira kau rumah... tapi gua lagi positif covid 😀 https://t.co/BxUhbcw6jk,Positif
Ku kira covid ternyata pikiranku aja yang lagi sulit~,Negatif
Kukira covid ternyata maag,Negatif
"Kukira covid anjir, kurang fokus nih guaa",Negatif
"Kukira Covid
Ternyata kurang pitamin C",Negatif
"kukira covid, ternyata masuk angin",Negatif
"Kukira om imron itu nama org, ternyata nama varian covid 😭😂",Negatif
"Kukira aku covid, ternyata dehidrasi berat",Negatif
"Kukira aku kena covid, ternyata cuma kurang kasih sayang",Negatif
w negatif covid positif dbd babik sekali 😔,Negatif
Negatif covid woyy gue senengg askaskakskak😭😭,Negatif
Covid nya udah negatif batuk nya belum,Negatif
"alhamdulillah negatif covid, positif cantik",Negatif
Negatif covid positif mencintaimu eak eak https://t.co/ebECPCYQwJ,Negatif
"Negatif covid, positif rindu. https://t.co/gx2ReSTKLt",Negatif
alhamdulillah udh negatif covid,Negatif
Gjal covid yg masih stay gw rasain walau udh negatif : ga laper samsek.,Negatif
"Negatif covid, positive sayang2an tapi gak jadian :)",Negatif
"Menurut tes antigen saya sudah negatif covid.

Terimakasih atas doa-2 teman semua. 🙏 https://t.co/X2GEvzB3MJ",Negatif
"Akhirnya selesai sudah drama tentang covid ini, setelah ga bisa pulang dan harus isoman di Bali 10 hari. Finally!! negatif🙏🏼 akhirnya aku bisa pulang😭",Negatif
"Oh ha gw udah negatif covid, senin kerja lagi. 
Ajg",Negatif
"negatif covid, tp positif yg laen kan ngeriii 😊",Negatif
"Alhamdulillah udah negatif, resmi magister covid ahahha",Negatif
"Negatif covid, positif hensem 😌😌 https://t.co/Oy1yQrHAKB",Negatif
Gw contohnya...gejala udh covid bgt pas swab negatif pas test darah malah tipes😀,Negatif
Gue udah negatif tapi tenggorokan masih ga enak. Keknya dosa kebanyakan ngeledek jamet.,Negatif
"Negatif cvd, Positif Hamil 😁 https://t.co/Sq4yhD4uC3",Negatif
"negatif covid, positif gila😇 https://t.co/YlUGE1uLm5",Negatif
aku dah negatif dari covid yeayy 😻😻😻,Negatif
"negatif covid
positif kgn ayang",Negatif
"Negatif covid, positif kangen kamu.",Negatif
"Negatif covid positif flu akut, ada2 aja ujan pas lagi terang benderang monyet",Negatif
Covid negatif https://t.co/tvHH1qDSlt,Negatif
"kemarin mual trus muntah gitu, trus gua parno karena keluarga gua baru sembuh dr covid, trus akhirnya gua swab aja allhamdulillah negatif😭 gua udah takut",Negatif
"Alhamdulillah jantungku sehat, paru-paruku sehat, negatif covid..
Cuma hatiku masih sakit karena mu..",Negatif
"rasa macam flu sikit harini 🤒, alhamdulillah masih negatif covid https://t.co/CtoEZurpWM",Negatif
"Tiap minggu selalu antigen di kantor, alhamdulilah negatif covid positif cantik 👍",Negatif
gue udah negatif covid dongg https://t.co/ngqRzSecqg,Negatif
"Puji Tuhan hasil tesnya negatif huhu soalnya gejalanya persis bgt sama covid🥲🥲🥲 kalo kalian gejala jangan sungkan"" buat periksa ya asli dah gejalanya covid tuh perrrsiiisss bgt sama flu biasa😩😩😩😩",Negatif
merayakan negatif covid dengan beli es,Negatif
"Puji Tuhan hari ini udah negatif.
Ternyata kesehatan itu mehong sekali, gara gara abai prokes malah kena covid",Negatif
"Negatif covid vibesnya kek “sehappy” itu, habis graduation😅 meanwhile udah pewe dirumah dua mingguan dan mager kemana2 bahkan ke kantor haha. Yuk bisaaa🤣",Negatif
"negatif covid, positif menyayangimu",Negatif
"Negatif guyssss, in 7 days! Terimakasih semua yg sudah membantu dan mendoakannnn seneng bgt wkwkw

Resmi sarjana covid (walau bkn sesuatu yg bs dibanggakan) wkwkw",Negatif
Alhamdulillah... Negatif covid,Negatif
Negatif covid positif kolesterol,Negatif
"Swab ke-21x sejak Juli 2019 (berbeda Lab). Alhamdulillah selalu negatif covid, tapi masih positif bucin. https://t.co/UUxEVrskLe",Negatif
"Kayaknya emang kebal covid, pengen positif biar WFH tapi negatif mulu",Negatif
mengcapek baru jg 2 hr negatif covid dah mau keluar kota lg aja😒 https://t.co/sUYUczJw0o,Negatif
Alhamdulillah hasilnya negatif. meriang membutuhkan kasih sayang bukan meriang covid-19 https://t.co/J2KpGbn41m,Negatif
Negatif covid positif lulus aamiin,Negatif
"Alhamdulillah setelah isoman 16hari , hari ini hasil test pcr aku udah keluar dengan hasil negatif, sama kyk changsub. 
Yuuk bapak eka dan melody lainnya semangat ya pejuang garis 1 covid 💪",Negatif
"minggu kmrn aku positif covid, minggu ini udah negatif, eh malah mas etak minggu ini positif, gantian banget orang orang ini 🤣",Negatif
alhamdulillah pcr aku udah negatif 😭 💖dadah covid cukup sekali aja 🥺👍🏻,Negatif
"negatif covid
positif stoopid",Negatif
alhamdulilah akhirnya gue negatif 😭😭🙏🏼,Negatif
"WKWKWKWK SAMA BGT, gue negatif tp ikut bantu jagain adek gue yg positif. 🥲",Negatif
alhamdulillah negatif tp tmn gue positif:(,Negatif
gue yang negatif gue yang dikurung anjir??,Negatif
Ok kemaren gue swab dan trnyata hasilnya negatif hehehehehehe,Negatif
"udah swab tapi sayangnya tetap negatif, emang gaada yg positif di hidup gue",Negatif
"Kayaknya gue radang tenggorokan deh
Batuk kagak selesai2
Pcr negatif",Negatif
tapi untungnya gue negatif,Negatif
"Serak dikit antigen ges. Gw trauma ama hasil, untung negatif 😂",Negatif
"gausahhh, gw meriang, pilek, anget juga tetep negatif 😃👎",Negatif
PCR gw barusan keluar dan hasilnya negatif!! Alhamdulillah ini hari emang hari terbaik 😭😭,Negatif
Thanks God gw akhirnya negatif 😭😭😭,Negatif
"kenapa ya banyak banget narasi gini, kemarin gw pusing dan pilek, di swab negatif kok.",Negatif
Hah apaan orang gw kemaren pilek + batuk swab bisa negatif kok,Negatif
"Negatif ya. Sampe gw difitnah lagi dirumah gara2 kena c word, Capek banget 2 hari ini nahan emosi buat ga ngamuk dirumah gara-gara dikirain positif. https://t.co/phgKcu8nvv",Negatif
AKHIR NYA GW NEGATIF COVID  😭😭😭😭😭😭,Negatif
"Anjir gw batuk dikira covid bangsatt, hasil gw aja negatif 
Sumpah ya kesel banget pada ngajauhin gw. Padahal udh ada buktinya hasil test nya aja negatif bangsatt",Negatif
"gw pernah, gejala demam mirip covid, gw kira covid, pas masup IGD,  swab PCR negatif dan tes darah positif DB :D",Negatif
"Gw panik gejala nya Omricon, pas cek Negatif yaudah searching dan ke klinik gejalanya Types, karna masih kepo langsung aja tes darah ke RS! Ternyata kena DBD 🥲",Negatif
"Baru aja kejadian kmren,g ada demam cuma skit tenggorokan,batuk pilek enggak,cuma meriang sehari aja,tp lemes letih lesu sakit sendi bisa smpek seminggu lebih,lgsg ke ugd tryta kena DBD trombo di angka 8000 antigen &pcr negatif. herannya g ada demam sama sekali",Negatif
Alhamdulillah fi gw juga negatif 🥲,Negatif
kemaren demam naik turun takutnya c19 klo ga db ternyata pas cek lab hasilnya positif tipes 😃,Negatif
"Akhirnya negatif, berlumut gw di kamar",Negatif
"Tergantung ada virus covidnya ga.
Gw antigen + pcr pas sakit tenggorokan tetap hasilnya negatif",Negatif
"Sumpah gw 2 hari yg lalu takut bngt kena ini soalnya gejalanya 70% sama. Untung pas dicek negatif :"")

Stay safe semuanyaa",Negatif
"Bahagia banget gw kak tahu swab gw hasilnya negatif, 😭
Jaga kesehatan jaga imun",Negatif
pdahl antigen gw negatif tapi kok kek dimusuhin yaaa???,Negatif
"Alhamdulillahhh hasilnya negatif, berarti sakit beneran ini mah ga ada campur fgn copid",Negatif
Negatif copid tp positif sinting,Negatif
alhamdulillah akhirnya negatif copid YaAllah mau beli sampo,Negatif
2022-02-22 Me Finally NEGATIF COPID anjerrrrr 💪🏻💪🏻💪🏻🥲😩Bahagia bgt sumpah trauma juga si wkwkwkkw,Negatif
"Copid udh negatif, tinggal gendhengnya yg masih positif",Negatif
"Kukira kena covid, ternyata cuma lagi butuh perhatian lebih aja",Negatif
kukira sakit tenggorokan karena covid. ternyata sakit tenggorokan karena radang ggra lupa disuruh minum ama ayang 😌💀,Negatif
"ngga bisa nyium,kirain covid..
taunya friendzone....🤭",Negatif
"4 harian bedrest bener2 megang hp cuma sebentar:"") kirain kena covid ternyata grgr nyamuk chikungunya😭😭 Puji Tuhan hari ini udah mendingan:"")",Negatif
sesak nafas kirain karna covid taunya karena separuh nafasku ketinggalan di clp 🥺☹,Negatif
dada sesek kirain covid ternyata liat kamu suka sama yang lain😔,Negatif
Kirain covid. Ternyata dbd tahap akhir. Masha allah,Negatif
"Hilang rasa kirain covid, gataunya cuma kaka ade an",Negatif
"pusing, kirain covid. ternyata belum disayang sama ayang",Negatif
ga bisa nyium kirain covid ternyata cuma dianggap teman.,Negatif
"Ga bisa nyium, kirain Covid ternyata aku make masker",Negatif
gabisa nyium kirain covid ternyata bukan milikku😭,Negatif
Tenggorakan sakit kirain covid taunya abis nyanyi she's gone,Negatif
"Kirain pusing karena gejala covid, ternyata pusing karena belum gajian aja",Negatif
"Covid covid gini kirain vaksin, masker dll yg bakalan langka, ternyata minyak goreng yg jadi langka",Negatif
"sesek nafas kirain covid, ternyata butuh lirikan ayang😩😩 https://t.co/kCsJsYEdTO",Negatif
"Sakit tenggorokan+batuk. Kirain kena omicron, ternyata radang amandel+asam lambung

Tp jd gak enak kalau di luar batuk2, takut dikira covid 🙃",Negatif
"Makin ke sini rasanya makin pegel, kirain karena covid, ternyata emang beban tanggung jawab yang bertambah",Negatif
"kirain pusing gara-gara long covid, ternyata cuma lagi gak punya duit🤒",Negatif
"tiba"" badan brasa panas, kirain covid ternyata demam unyu unyu",Negatif
"Demam, batuk, muntah, pusing kirain kena covid taunya tipess. Ini akibat makan baso aci pedes lupa pake nasi wkwk anak lambung can’t relate https://t.co/3AeCenNVvP",Negatif
"Kirain ada hubungan nya dengan varian covid
Varian delta yg langka oksigen
Varian omicron yg langka minyak goreng",Negatif
emg benar2 negatif corona positif gila ajg,Negatif
"Negatif corona, positif vvibu",Negatif
"Hoax!!! Yg benar, sprt gejala ayan kemasukan setan, bukan gejala Covid!😁",Negatif
seneng bgt akhirnya bisa negatif omicron😭😭,Negatif
"akuu, pernah ngerasain gejala kyk omicron tapi alhamdulillah negatif",Negatif
"Sudah resmi menjadi Fian, S.Omicron

alias aku udah negatif😭😭🙏🏻🙏🏻 https://t.co/LsJgofFvLd",Negatif
"negatif omicron, positif umbelen cokk",Negatif
Kukira sakit tenggorokan omicron. Udh test 2x ag negatif. Ternyata aku kebanyakan makaroni ngehe 😶,Negatif
"Bjirr satu kantor positif omicron, untung aing negatif",Negatif
"Semoga aja negatif omicron positif kaya raya, amin",Negatif
negatif omicron positif hmm rahasia,Negatif
negatif omicron positif prenjon.,Negatif
"Alhamdulillah sudah selesai isolasi, dan hasil pcr sdh negatif",Negatif
"Padahal sdh swab dan hasil negatif, tapi masih tetap meler dong.",Negatif
"Udah tes loh akutu, udah negatif covid 19!. Artinya, ini batuk juga batuk biasa, bukan covid. Tapi nyiksa banget kalo mau batuk anjeerrrr. Udah serasa kriminal bersenjata, diliatin. Huhu.",Negatif
Akhirnya negatif juga. Bye bye covid! Terima kasih atas pengalamannya🥲🙏🏼,Negatif
Negatif covid positif aslam,Negatif
"Ada yang lagi batuk, pilek, tenggorokan sakit berhari hari gasembuh gasiii??? Gua hampir 4 hari gasembuh dah ke dokter juga tapi negatif covid.",Negatif
wfh ni negatif covid positif SAKIT PUNGGUNG,Negatif
"finally, negatif covid",Negatif
"Alhamdulillah negatif, yash! Bye covid, fck u",Negatif
"Negatif covid, positif bintitan 😭",Negatif
Aaaaa aku jga udh negatif covid. Tpi malah positif mencintaimuu awokwokwokk btw congrats atas gelar Magister covidnyaa cides,Negatif
Negatif covid. Positif lara untu 🙏 https://t.co/EayKGGn09W,Negatif
"Negatif covid, positif semangat 🥰",Negatif
"tolong tetangga kost gue klo denger gue batuk sama ingusan gue bukan covid, tp kepedesan lg makan bakso😊",Negatif
"Saya batuk bukan karna covid. Tp karna sering triak2 diruang aula yaa
Ya gimanaa... 2 kelas jadi 1 di ruang aula... Today malah 4 kelas..diruangan yang bersebelahan
Blum ngomong uda batuk duluan",Negatif
"alhamdulillah masih diksh sakit. badan panas, batuk berdahak dan flu tp bukan covid🙏🏼 God is good",Negatif
"berasa sesak nafas tapi bukan covid, ternyata jatuh cinta https://t.co/BoctsNZOoY",Negatif
Nih rang-orang kantor kagak terima banget gw gak kena Covid dah. Lagi batuk2 dah seminggu lebih tp selama itu dah colok 2 kali dan negatif trs 🤣🤣🤣🤣,Negatif
"Waduh, yang dinas bareng udah 8 yang positif covid. Alhamdulillah si gue negatif terus. Ya semoga tetep negatif.",Negatif
Keluarga aku semuanya kena covid (kecuali aku HAHAHA) dan aku keliaran rumah nggak pake masker gblk banget🥺🙏,Negatif
Alhamdulillah negatif. baru swab tadi,Negatif
udah swab dan hasilnya negatif tapi parnonya masih ada soalnya orang-orang disekitar satu persatu pada positif padahal udah booster,Negatif
abis swab puji Tuhan negatif😀😃😄😁🙏🏻,Negatif
badan sakit bgt kek digebuk 1 kelurahan tp udh 2x swab hasilnya negatif trs jd bingung,Negatif
"swab gua negatif, Alhamdulillah",Negatif
Padahal udah di swab hasilnya negatif. Tapi kalo kondisi lagi agak demam sama flu kaya bersalah juga 😓,Negatif
Ok gw negatif udh swab,Negatif
"Sama. Gue juga ini tiap ngerasa ga enak badan dikira udah kepapar, tapi setelah itu swab negatif. Aneh😀",Negatif
Lega gua hasil swab gua negatif #,Negatif
"Swab antigen negatif, tapi bersin, dan hidung gatel tidak kunjung berhenti. 🙃 Alergi oh Alergi .....😷🤧 https://t.co/GKTUiGQzSV",Negatif
Udah swab. Trs alhamdulillah negatif. Tp ini suhu badan kenapa ga pernah dibawah 38 ya. Udah 4 hari woy.,Negatif
Biasa sih tapi orang rumah ada yang positif corona. Aku udah swab Dan hasilnya negatif,Negatif
Waktu sakit lgsg swab alhamdulillah hasil negatif tapi obat demam pusing antibiotik dll nya itu banyak bgt ampun 😷,Negatif
"Alhamdulillah antigen negatif

Dah parno aja gegara tenggorokan suka kering dan gatel berujung batuk. 😭",Negatif
Gw antigen negatif tapi mau batuk aja gw takut didenger sama orang2 sekitar gw 🥲,Negatif
"Alhamdulillah negatif, hasil antigen hari ini xixixi",Negatif
Setelah seminggu lebih insoman🥰 yeeahhhh aku negatif girlssss🥰🥰 hallo aku alumni omnicorn wkwkwk https://t.co/vP0Vyf5509,Negatif
"Hallo yg nungguin aku kemarin. 
Maaf yaa aku off karena sempet (+) positif. 
Dan hari ini aku (-)negatif 

Tunggu update jadwal nya yaaa https://t.co/joAMukfGKV",Negatif
Bebiii aku negatif jugaa 🥺 @LeeCS_BTOB https://t.co/D0owuqRZoH,Negatif
Akhirnya aku negatif 🥺✨ Alhamdulillah.makasii for y'all ilysm😆💗(つ≧▽≦)つ https://t.co/zm6FQYU6Up,Negatif
"Suami positif,aku anak2 negatif semua",Negatif
Aku negatif horeeee https://t.co/9d5L8owDdF,Negatif
"Sayang, aku udah negatif alhamdulillah, zehahaha, zezehahaha.",Negatif
"hari ini aku negatif yayayayyy, setelah 9 hari dirumah aja berbuah hasil jd s.cov,, big thanks to my boyfie yg mau nemenin streaming film tiap malem jd ya ga sedi2 ama dirmh doang😁👍🏻 https://t.co/87JcbKX9Hs",Negatif
"ibuku postif, aku negatif https://t.co/TRhBMtuRcH",Negatif
"hihi update tudei, aku negatif dan udh masuk keja.",Negatif
HASIL PCR SWAB AKU UDAH NEGATIF YEEEEEEE bisa cium bau seblak uwuwuwuwuwuwu https://t.co/vrRVLwlzov,Negatif
ALHAMDULILLAAAAH beneran tadi pagi jam 7 aku test negatif terus v juga negatif emg bareng keknya jodoh dah https://t.co/h1xGiJJAZf,Negatif
yh ok walaupun aku negatif tp ttp masih isolasi mandiri 🙄🙄💔 https://t.co/eU7EgGlxCj,Negatif
Sekarang tuh tenggorokan sakit dikit langsung cek. Alhamdulillah negatif. Bangga aku sama imun tubuhku🥲 https://t.co/SuOQuCisK9,Negatif
temen kerja aku ada yg positif jadi akhirnya aku disuruh swab juga 🥲 alhamdulillah aku negatif huhu udah pernah dan jgn sampe positif lagi 😭🙏🏻 https://t.co/8NRdCvu4PF,Negatif
"taehyung negatif, aku juga negatif huhu seneng bangettt hari ini. sehat sehat terus ya ayank https://t.co/R3UvoHO87I",Negatif
"aku juga udah pcr, pujih Tuhan negatif.
TAPIIII jujur aku mikirnya udah engga engga TAKUTTTT https://t.co/BczEWg4fvD",Negatif
"Aku habis swab antigen, karna mendengar temen2ku banyak yg positif, dan kebetulan banget aku lagi radang, demam, meriang. Syukurlah hasilnya negatif~ https://t.co/3T75xfYoty",Negatif
"alhamdulillah hasil antigen negatif, aku anak sehat tubuhku kuat😜 https://t.co/XnbxGhUys9",Negatif
Udah negatif yeyyy bisa peluk cium kucing aku lagiiiiii🥰🥰🥰🥰 https://t.co/7ghBxOoGrU,Negatif
"Alhamdulillah negatif, walaupun pernah kontak sama pasien positif. Aku masih diberi kesehatan, resiko kerja dirumah sakit🙂 https://t.co/5RKVAv4k8U",Negatif
"Dan hari ini aku rapid terimakasih tuhan aku negatif😇 ibuku, adikku jg di rapid semua negatif. Dokter blg memang cuaca lg ga bagus, jd stay safe and stay healthy ya temen” semua🤗 https://t.co/tPkXKuzQoZ",Negatif
"alhamdulillah hasil tes rapidku td siang negatif, artinya bsk aku bisa ikut tes cbt swasta. minta doanya ya bestie, smoga aku bisa ngerjain dan bisa lolos😊🙏🏻 https://t.co/XY9gX1objn",Negatif
"Alhamdulillah udah negatif guys 😭😭😭😭😭😭 makasih banyak buat doa dan dukungannya, maaf ya minggu lalu aku ngamuk2 di twitter 😭😭😭😭😭😭 https://t.co/6XifUwzJG3",Negatif
Alhamdulillah antigen aku udah negatif bestie,Negatif
"aku negatif c word cm knp tiap hari demam…. bknnya mau self diagnosed, tp jgn2 aku tipes y",Negatif
Semuanya positif aku doang yang negatif. Gak bener emang si juan https://t.co/zY9DieWM77,Negatif
"tadi pagi aku sama istri udah swab, alhamdulillaah negatif 😊",Negatif
"Iyaa berhubung rame covid jd ttp aja parno kalo covid, aku test jg negatif alhamdulillah https://t.co/FqSYcQttL0",Negatif
Akhirnya diriku syudah negatif~ bye covid😾👋🏻,Negatif
Negatif covid tapi positif cantik 😚 https://t.co/bzn4Y5V3FT,Negatif
Alhamdulillah sudah negatif covid & sudah boleh pulang,Negatif
negatif 😋 alumni covid ni bossttt,Negatif
"Negatif covid, positif gejala tipes 🙃 

Mantap berasa ngambang",Negatif
Hikmahnya adalah sampe hari ini aku masih negatif covid nuy,Negatif
Dan sekarang aku sudah negatif covid,Negatif
"Negatif covid
Positif sayang kamu",Negatif
Akhirnya saya negatif di Antigen dengan derajat kepercayaan true negative Antigen 97.1. Dapat dikatakan kalau saya sudah tidak Covid.,Negatif
"Negatif covid, positif masuk angin. https://t.co/ZSD1e4vyBN",Negatif
"2 hari kemaren demam sampe 39 derajat, terus memutuskan buat pcr. Degdegan dikit tapi tetep optimis (?) yaallah gamau covid, dan hasilnya emang negatif. 🥲👍🏻 Sampe dibilang sakti nggak tuh. https://t.co/YI8GOAYdms",Negatif
"thankyou yang kemaren udah kirim wishnya huaaa!!
aku udah negatif covid AHAHAHAHAHA
seneng AHAHAHAHA",Negatif
"Negatif covid
Positif pengangguran https://t.co/aVCXQPYPhh",Negatif
yeyy udh negatif covid🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️,Negatif
"Udah bosen banget asli, negatif covid tapi positif depresi ini mah.",Negatif
Punya lah fobia sampai tiap hari test covid alhamdulillah negatif lagi,Negatif
"Jadi covid ini tu aneh banget. Udah negatif, tapi masih mual mual, sakit kepala sangat, insomnia, dan batuk.
Kapan sehatnya ini aku 😭",Negatif
aku udh negatif covid 😭👍,Negatif
Alhamdulillah negatif lagi . Wes jadi master covid ini mah 😂 https://t.co/j5yQxhaU1l,Negatif
Negatif covid positif nganggur https://t.co/UcqN4XzWXZ,Negatif
Aku sudah negatif covid! Udah keluar dari karantina AFI saatnya aku pulang ke rumah (jebakan umur banget referensinya AFI),Negatif
"negatif covid, positif halu berkepanjangan",Negatif
"orang yg kelihatan baik2 aja positif, lah gue udah 3 minggu batuk terus Alhamdulillah 2 kali pcr negatif terus. berarti emang gue udah kebiasaan batuk bukan covid ya guys🙏",Negatif
yeay alhamdulillah dah NEGATIF😭 dah lulus jadi alumni covid🤣 https://t.co/s3i6yC20NW,Negatif
"negatif covid, positif disia-siake",Negatif
"Thankyou Jesus💗😭
setelah diisolasi 8 hari, akhirnya negatif covid 🙏🏻 https://t.co/hI8xvM3bB9",Negatif
Jangan sampai negatif covid tapi positif HIV,Negatif
karena di rumah cuman aku doang yg negatif cvd jadi belanja sendiri:') pas gini rasanya pengen bgt punya ayang buat jadi support system dan kemana mana ditemenin wkwkw tapi gapapa aku kuat aku mandiri🤗❤️ https://t.co/zTsvc53z7w,Negatif
"minggu kemarin aku juga sesek di dada dan nyerii... hasil swab negatif cvd, periksa ke dokter ternyata asam lambung naik.",Negatif
"Negatif cvd, Positif Hamil 😁 https://t.co/Sq4yhD4uC3",Negatif
"Untuk kedua kalinya sekeluarga kena Cvd, dan diri ini satu-satunya yg negatif (lagi).",Negatif
"negatif corona, positif stress.",Negatif
"alhamdulillah udh negatif, makasi banyak omicron buat pengalaman nya https://t.co/HFhtuN85rM",Negatif
"Negatif omicron,positif darah rendah lek ngene ceritane",Negatif
"Negatif omicron, Positif mumet. 💆🏻‍♀️",Negatif
"Udah negatif dari omicron, cuaca udah cerah, tugas gaada yang numpuk, tapi gakeluar kenapa coba.. yup betul, gaada duit",Negatif
Abis kena omicron jadi sering batuk berdahak malem-malem padahal udah negatif,Negatif
"Alhamdulillah akhirnya negatif setelah 7 hari isoman karena omicron. Subuh jumat pekan lalu tiba tiba badan lemes, nyeri sendi, demam, diare dan kepala pusing, kurang lebih 3 hari tepar di kasur https://t.co/VZ1dHHGwu0",Negatif
"Udah seneng kena omicron, eh pas swab negatif dan dinyatakan tipes.

Bosen tipes wae https://t.co/sJGudq0k3a",Negatif
"Di masa pandemi ini, kata ""negatif"" gk selamanya ""negatif"" . Alhamdulilah Negatif dari covid omicron🙏🏻",Negatif
"Gue mau apresiasi diri gue sendiri. Berkali kali sekeliling positif omicron, trus gue jg ikutan antigen sana sini. Sempet sakit bergejala gak kerja 2 hari, tpi setelah itu gue negatif trs. Imun gue keren abiezz

So proud of my self😘😘 
Love u laye https://t.co/HVhmMf4LCF",Negatif
alhamdulillah negatif... bye bye omicron.. kata gw sih anda belum beruntung ngiahahahaa.. astaghfirullah gaboleh sombong,Negatif
negatif omicron positif adekkakakjon,Negatif
"Iyaaa grgr lg sakit amandel gue salah makan, pas di swab negatif tp ttp aja dituduh omicron kezel",Negatif
astaga baru aje gua sembuh dr gejala covid MASA SKRG KERACUNAN MAKANAN SI GUA,Negatif
"dada sesak kirain covid, ternyata melihat ayang melirik yg lain 😫🥴😣💔 https://t.co/110Tr7GLNe",Negatif
"kirain demam karna covid, taunya blm ketemu ayang",Negatif
abis sakit 4 hariiii kirain positif covid Alhamdulillah engga ternyata,Negatif
